Average word length,Pausality,Average NP length,Average sentence length,Number of clauses,Number of words,Number of verbs,Number of adjectives,Number of passive voice,Emotiveness,Content diversity,Redundancy,Lexical diversity,Number of modal verbs,Number of typos
4.403100775193798,2.5,2.073170731707317,18.625,8,129,14,15,0,0.34,0.5116279069767442,6.75,0.7131782945736435,0,2
4.404255319148936,4.0,1.4666666666666666,19.666666666666668,3,47,5,3,0,0.6363636363636364,0.44680851063829785,8.333333333333334,0.851063829787234,0,1
3.9375,1.0,1.8,17.0,1,16,1,1,1,0.4,0.5625,7.0,0.9375,0,1
4.0,1.6363636363636365,2.03125,13.818181818181818,11,134,11,13,0,0.7428571428571429,0.43283582089552236,5.909090909090909,0.6417910447761194,2,1
4.221374045801527,1.4705882352941178,1.7435897435897436,9.176470588235293,17,131,12,13,1,0.4857142857142857,0.4122137404580153,3.5294117647058822,0.648854961832061,1,4
4.168674698795181,1.6,1.7142857142857142,9.9,10,83,8,11,0,0.88,0.5060240963855421,3.8,0.7710843373493976,2,1
4.269461077844311,1.6,2.3,18.3,10,167,14,21,0,0.5166666666666667,0.46706586826347307,7.3,0.6586826347305389,0,8
3.918781725888325,2.357142857142857,1.9333333333333333,16.428571428571427,14,197,20,22,0,0.74,0.45685279187817257,6.928571428571429,0.6700507614213198,2,5
4.275,1.4285714285714286,1.6842105263157894,12.857142857142858,7,80,10,9,0,0.5925925925925926,0.45,5.714285714285714,0.675,1,0
4.1231884057971016,2.625,2.0789473684210527,19.875,8,138,10,20,0,0.6511627906976745,0.4927536231884058,7.25,0.6956521739130435,2,2
3.8448979591836734,1.8333333333333333,1.878787878787879,15.444444444444445,18,245,29,29,0,0.5125,0.42448979591836733,6.555555555555555,0.5877551020408164,3,3
4.522123893805309,1.875,2.1724137931034484,16.0,8,113,10,8,0,0.42424242424242425,0.5663716814159292,4.75,0.7168141592920354,0,9
3.9917695473251027,2.3333333333333335,1.819672131147541,18.533333333333335,15,243,31,18,4,0.5211267605633803,0.41975308641975306,7.866666666666666,0.6172839506172839,4,3
4.2079772079772075,1.9615384615384615,1.801980198019802,15.461538461538462,26,351,35,35,3,0.6363636363636364,0.4074074074074074,6.730769230769231,0.5498575498575499,2,6
4.275862068965517,2.272727272727273,1.936842105263158,18.09090909090909,22,348,38,29,2,0.5445544554455446,0.3879310344827586,7.863636363636363,0.5373563218390804,6,8
3.7819148936170213,1.8,1.8222222222222222,14.333333333333334,15,188,19,20,2,0.660377358490566,0.4095744680851064,6.466666666666667,0.6276595744680851,2,1
4.395833333333333,1.875,2.4545454545454546,13.875,8,96,8,14,0,0.65625,0.5104166666666666,5.0,0.71875,0,4
4.297640653357532,3.0,1.9625,16.775,40,551,66,35,4,0.2722772277227723,0.426497277676951,6.425,0.5480943738656987,4,21
4.288461538461538,1.4285714285714286,1.95,12.571428571428571,14,156,17,16,0,0.7272727272727273,0.4551282051282051,5.0,0.6410256410256411,2,2
4.109839816933638,1.9767441860465116,1.6283185840707965,12.13953488372093,43,437,60,40,5,0.6416666666666667,0.40045766590389015,5.3023255813953485,0.5446224256292906,3,11
4.235431235431236,3.25,1.8055555555555556,24.7,20,429,46,36,2,0.631578947368421,0.3986013986013986,10.2,0.5407925407925408,4,4
3.986206896551724,2.3043478260869565,1.6,14.91304347826087,23,290,38,18,0,0.42105263157894735,0.38620689655172413,6.478260869565218,0.5655172413793104,9,10
4.368243243243243,2.24,1.930232558139535,14.08,25,296,22,40,0,0.6153846153846154,0.4864864864864865,5.2,0.625,0,13
4.090909090909091,1.6470588235294117,2.03125,15.235294117647058,17,231,19,18,0,0.47761194029850745,0.4069264069264069,6.764705882352941,0.5800865800865801,1,3
3.9743589743589745,2.0,1.7714285714285714,20.571428571428573,21,390,47,28,1,0.46296296296296297,0.3487179487179487,9.952380952380953,0.5,5,9
4.5,1.6666666666666667,2.1666666666666665,12.5,12,130,7,13,0,0.5333333333333333,0.5615384615384615,4.5,0.7384615384615385,1,7
4.014729950900164,1.627906976744186,1.814102564102564,15.837209302325581,43,611,78,38,2,0.4371859296482412,0.37152209492635024,6.6976744186046515,0.486088379705401,8,17
3.8493150684931505,2.7857142857142856,1.8253968253968254,18.428571428571427,14,219,26,16,0,0.3333333333333333,0.4474885844748858,7.214285714285714,0.6255707762557078,9,2
4.344370860927152,2.875,2.027027027027027,21.75,8,151,16,17,0,0.7391304347826086,0.5165562913907285,8.75,0.7615894039735099,2,6
3.8446601941747574,1.8235294117647058,1.509090909090909,13.941176470588236,17,206,33,17,2,0.4262295081967213,0.4223300970873786,6.117647058823529,0.616504854368932,4,4
4.726287262872629,2.65,2.3369565217391304,21.1,20,369,37,44,3,0.532258064516129,0.46612466124661245,8.2,0.5907859078590786,0,9
4.42483660130719,3.3043478260869565,1.943089430894309,23.26086956521739,23,459,41,47,4,0.5652173913043478,0.37037037037037035,9.73913043478261,0.5119825708061002,5,13
4.073170731707317,17.0,2.5,99.0,1,82,6,9,0,0.5555555555555556,0.5,36.0,0.8048780487804879,0,2
4.1571428571428575,1.6944444444444444,1.702127659574468,11.416666666666666,36,350,49,21,4,0.3559322033898305,0.42857142857142855,4.527777777777778,0.56,2,9
4.287671232876712,2.6,2.1875,17.2,5,73,6,8,0,0.5909090909090909,0.5205479452054794,6.8,0.8356164383561644,0,2
4.329004329004329,2.4375,1.7575757575757576,16.875,16,231,28,17,2,0.3037974683544304,0.44155844155844154,6.9375,0.6233766233766234,6,6
4.04375,1.5714285714285714,2.022727272727273,13.0,14,160,20,15,0,0.49019607843137253,0.46875,5.428571428571429,0.70625,1,2
4.335664335664336,2.3,2.0476190476190474,16.6,10,143,10,18,1,0.5681818181818182,0.4125874125874126,6.8,0.6433566433566433,1,2
4.411764705882353,2.090909090909091,2.1707317073170733,16.0,11,153,12,19,1,0.5192307692307693,0.5098039215686274,5.909090909090909,0.6862745098039216,1,8
4.214285714285714,3.6,2.3333333333333335,20.4,5,84,7,8,2,0.37037037037037035,0.4642857142857143,8.2,0.7023809523809523,0,4
4.376190476190477,1.4545454545454546,1.7704918032786885,11.0,22,210,26,19,0,0.5454545454545454,0.4857142857142857,4.454545454545454,0.6952380952380952,4,8
4.122580645161291,2.75,1.8888888888888888,22.125,8,155,22,9,1,0.25862068965517243,0.45806451612903226,9.0,0.6645161290322581,2,4
4.063492063492063,1.2857142857142858,2.111111111111111,10.285714285714286,7,63,5,9,0,0.6470588235294118,0.42857142857142855,5.0,0.7301587301587301,0,2
4.2736220472440944,2.1363636363636362,1.9202898550724639,13.681818181818182,44,508,61,40,2,0.506578947368421,0.38976377952755903,5.886363636363637,0.5098425196850394,10,10
3.7465753424657535,2.3,2.142857142857143,16.9,10,146,15,12,0,0.6341463414634146,0.4794520547945205,6.3,0.6643835616438356,1,2
4.035714285714286,1.8076923076923077,1.7872340425531914,20.115384615384617,26,476,59,28,4,0.3581081081081081,0.36134453781512604,9.76923076923077,0.4852941176470588,0,7
4.666666666666667,1.0,1.7142857142857142,9.25,4,33,3,3,1,0.8888888888888888,0.45454545454545453,4.25,0.8181818181818182,1,0
4.111111111111111,2.2,1.796875,18.4,15,243,32,23,4,0.48717948717948717,0.43209876543209874,7.733333333333333,0.5925925925925926,2,2
4.382978723404255,2.0,1.9375,11.4,5,47,7,8,1,0.36363636363636365,0.574468085106383,3.0,0.8085106382978723,1,0
4.076923076923077,2.2,1.9259259259259258,20.4,5,91,6,8,0,0.5652173913043478,0.5274725274725275,8.4,0.7582417582417582,1,1
4.164179104477612,1.1666666666666667,1.8823529411764706,12.333333333333334,6,67,6,8,0,0.8333333333333334,0.4626865671641791,5.5,0.6865671641791045,1,0
4.365422396856582,1.8,1.8405797101449275,22.16,25,509,66,31,0,0.38323353293413176,0.32612966601178783,10.6,0.44597249508840864,7,2
4.913793103448276,2.2,2.1176470588235294,13.8,5,58,4,6,0,0.38095238095238093,0.5689655172413793,4.8,0.7931034482758621,0,2
4.0476190476190474,3.75,1.6818181818181819,24.75,4,84,18,4,0,0.17142857142857143,0.47619047619047616,10.25,0.75,0,1
4.517857142857143,2.3333333333333335,2.230769230769231,21.0,3,56,4,6,1,0.47368421052631576,0.44642857142857145,10.0,0.7321428571428571,0,2
4.005,1.5625,1.9038461538461537,14.0625,16,200,27,22,0,0.5,0.415,6.25,0.62,1,3
4.269230769230769,1.0833333333333333,2.388888888888889,7.583333333333333,12,78,5,12,0,0.7083333333333334,0.5512820512820513,2.5833333333333335,0.8076923076923077,0,4
3.8,2.2222222222222223,1.608695652173913,12.777777777777779,9,95,13,12,1,0.7727272727272727,0.3894736842105263,6.222222222222222,0.7368421052631579,3,2
4.251908396946565,1.2,1.8205128205128205,14.3,10,131,18,12,0,0.4222222222222222,0.48854961832061067,6.2,0.7022900763358778,1,3
4.351351351351352,5.166666666666667,2.3095238095238093,36.0,6,185,15,24,0,0.7090909090909091,0.4756756756756757,15.333333333333334,0.7027027027027027,0,1
4.3493150684931505,2.1538461538461537,2.0,13.384615384615385,13,146,14,15,1,0.7027027027027027,0.4794520547945205,5.3076923076923075,0.678082191780822,2,4
3.825,3.0,2.238095238095238,19.0,5,80,9,6,0,0.42857142857142855,0.5125,7.8,0.775,1,3
4.103448275862069,1.5714285714285714,1.7058823529411764,9.857142857142858,7,58,2,7,0,0.631578947368421,0.5,3.7142857142857144,0.7413793103448276,0,3
4.348484848484849,1.0,1.6,12.0,6,66,4,7,0,1.8181818181818181,0.45454545454545453,5.5,0.7878787878787878,0,1
4.20353982300885,3.4615384615384617,1.894736842105263,29.53846153846154,13,339,44,34,2,0.51,0.3864306784660767,12.538461538461538,0.5486725663716814,8,7
4.020408163265306,1.0,1.5892857142857142,15.0,14,196,18,19,0,0.6363636363636364,0.42857142857142855,7.071428571428571,0.6224489795918368,1,5
4.0,2.0,1.6875,16.0,4,56,4,6,0,0.6153846153846154,0.42857142857142855,8.0,0.8035714285714286,1,0
4.359375,2.25,2.0,18.25,4,64,7,7,0,0.45454545454545453,0.46875,7.25,0.78125,1,0
4.1826923076923075,1.6666666666666667,1.9433962264150944,15.533333333333333,15,208,24,22,0,0.65625,0.40865384615384615,6.8,0.6153846153846154,6,3
4.470198675496689,1.4,1.9142857142857144,16.5,10,151,17,16,0,0.627906976744186,0.44370860927152317,7.9,0.6754966887417219,0,3
4.2631578947368425,2.1818181818181817,1.837837837837838,14.272727272727273,11,133,21,6,0,0.3488372093023256,0.43609022556390975,6.090909090909091,0.6541353383458647,2,2
4.4563492063492065,2.4,2.1470588235294117,19.2,15,252,27,26,0,0.42045454545454547,0.5198412698412699,6.866666666666666,0.6626984126984127,1,6
4.034782608695652,2.625,2.129032258064516,17.0,8,115,12,13,0,0.45,0.5391304347826087,5.875,0.7478260869565218,0,2
4.770491803278689,6.0,2.1666666666666665,16.166666666666668,6,61,4,11,0,0.6363636363636364,0.7049180327868853,2.8333333333333335,0.9344262295081968,1,4
4.7101449275362315,1.7142857142857142,1.868421052631579,21.428571428571427,7,138,17,9,0,0.3269230769230769,0.4420289855072464,9.142857142857142,0.6231884057971014,0,0
3.9051094890510947,1.4666666666666666,1.6382978723404256,10.6,15,137,16,6,0,0.38636363636363635,0.43795620437956206,4.333333333333333,0.6277372262773723,1,0
4.119170984455959,1.6923076923076923,2.061224489795918,16.53846153846154,13,193,23,24,1,0.48333333333333334,0.45077720207253885,7.0,0.6373056994818653,1,8
4.104166666666667,1.2857142857142858,2.066666666666667,8.142857142857142,7,48,4,8,0,0.6666666666666666,0.5833333333333334,2.5714285714285716,0.8125,2,2
4.482490272373541,2.7333333333333334,1.9285714285714286,19.866666666666667,15,257,25,31,0,0.5301204819277109,0.5019455252918288,7.933333333333334,0.688715953307393,4,7
4.323008849557522,1.8888888888888888,1.8518518518518519,14.444444444444445,18,226,32,19,0,0.43902439024390244,0.4557522123893805,6.055555555555555,0.6283185840707964,1,2
4.264069264069264,2.7857142857142856,1.8412698412698412,19.285714285714285,14,231,27,23,2,0.4507042253521127,0.42424242424242425,7.785714285714286,0.5757575757575758,2,12
4.3023255813953485,1.4166666666666667,1.9210526315789473,12.166666666666666,12,129,13,19,0,0.6190476190476191,0.46511627906976744,5.333333333333333,0.7131782945736435,0,0
4.115384615384615,3.25,1.6,22.75,4,78,10,8,0,0.6956521739130435,0.5256410256410257,8.75,0.8205128205128205,2,1
4.7952755905511815,2.0,2.4516129032258065,17.875,8,127,12,18,1,0.46808510638297873,0.5669291338582677,6.5,0.7559055118110236,0,2
4.575757575757576,8.0,2.4285714285714284,41.0,1,33,1,4,0,1.0,0.696969696969697,10.0,0.9393939393939394,0,2
4.248407643312102,2.2916666666666665,1.7752808988764044,15.375,24,314,32,33,0,0.6938775510204082,0.4681528662420382,5.416666666666667,0.6273885350318471,5,6
4.0,1.3333333333333333,3.2857142857142856,11.666666666666666,3,31,1,7,0,1.1428571428571428,0.4838709677419355,5.0,0.8709677419354839,0,0
4.056179775280899,1.6,2.142857142857143,19.4,5,89,12,6,3,0.26666666666666666,0.449438202247191,8.8,0.7415730337078652,0,3
3.8675496688741724,4.166666666666667,1.825,29.333333333333332,6,151,18,11,0,0.4090909090909091,0.4304635761589404,12.666666666666666,0.6887417218543046,3,1
4.142857142857143,0.0,1.5,7.0,1,7,1,1,0,0.5,0.5714285714285714,3.0,1.0,0,0
4.282208588957055,2.409090909090909,2.0224719101123596,17.227272727272727,22,326,24,45,1,0.5181818181818182,0.4723926380368098,6.545454545454546,0.6104294478527608,3,9
3.9134615384615383,2.8,1.9259259259259258,23.6,5,104,9,9,1,0.6521739130434783,0.4230769230769231,11.2,0.6826923076923077,3,0
4.013333333333334,2.4166666666666665,1.9365079365079365,21.166666666666668,12,225,20,16,0,0.4852941176470588,0.40444444444444444,9.25,0.5866666666666667,0,4
4.068493150684931,1.25,1.9411764705882353,19.5,4,73,5,8,0,1.2857142857142858,0.3424657534246575,11.5,0.6712328767123288,0,1
4.13265306122449,2.5641025641025643,2.0,17.641025641025642,39,588,77,43,1,0.40932642487046633,0.39965986394557823,7.0256410256410255,0.5187074829931972,8,15
4.229629629629629,2.6666666666666665,2.3793103448275863,17.666666666666668,9,135,12,23,0,1.0588235294117647,0.4962962962962963,6.0,0.6888888888888889,1,3
5.366666666666666,1.6,1.625,7.6,5,30,3,5,1,0.8888888888888888,0.6,2.4,0.9,0,0
4.141025641025641,4.25,2.3333333333333335,23.75,8,156,16,16,1,0.5531914893617021,0.46794871794871795,9.125,0.7051282051282052,1,5
4.174242424242424,3.142857142857143,1.7027027027027026,22.0,7,132,16,12,0,0.44680851063829785,0.49242424242424243,8.142857142857142,0.7272727272727273,0,1
4.0375,1.0,2.05,12.428571428571429,7,80,6,11,0,0.6818181818181818,0.425,6.285714285714286,0.7375,0,1
4.032520325203252,2.0,2.0,15.666666666666666,9,123,12,14,1,0.6388888888888888,0.4959349593495935,6.444444444444445,0.7317073170731707,1,4
3.883720930232558,1.25,1.5555555555555556,12.0,4,43,6,4,1,0.5,0.3953488372093023,6.0,0.7441860465116279,1,0
4.5966386554621845,2.857142857142857,2.5517241379310347,19.857142857142858,7,119,8,22,1,0.7317073170731707,0.6218487394957983,6.142857142857143,0.8235294117647058,0,6
4.0503597122302155,1.7777777777777777,1.95,17.22222222222222,9,139,18,12,0,0.5681818181818182,0.4172661870503597,7.444444444444445,0.6762589928057554,2,1
4.084168336673347,2.3636363636363638,1.8625954198473282,17.484848484848484,33,499,62,44,3,0.4782608695652174,0.34468937875751504,7.696969696969697,0.46893787575150303,7,12
4.744186046511628,1.2,2.3,9.8,5,43,2,7,0,1.1,0.4418604651162791,4.4,0.7674418604651163,0,1
3.795673076923077,2.1363636363636362,1.7207207207207207,21.045454545454547,22,416,68,27,3,0.4057971014492754,0.30528846153846156,10.363636363636363,0.4639423076923077,3,2
4.387096774193548,3.0,2.5,18.5,2,31,2,6,0,0.6363636363636364,0.5806451612903226,6.0,0.9032258064516129,0,0
4.443661971830986,2.3636363636363638,2.2222222222222223,15.272727272727273,11,142,14,18,0,0.6808510638297872,0.5492957746478874,5.2727272727272725,0.7464788732394366,3,5
4.109375,2.0,1.8571428571428572,13.636363636363637,11,128,13,16,1,0.8823529411764706,0.46875,5.636363636363637,0.7109375,1,2
4.875,2.0,2.0,10.0,1,8,0,3,0,1.0,0.625,2.0,0.875,0,0
4.233333333333333,1.3333333333333333,1.4444444444444444,11.333333333333334,3,30,4,3,0,0.6666666666666666,0.5,5.0,0.9333333333333333,0,0
4.0754716981132075,1.64,1.8717948717948718,14.36,25,318,36,30,0,0.5353535353535354,0.41509433962264153,6.28,0.5754716981132075,1,7
4.176470588235294,2.0,1.4705882352941178,12.2,5,51,7,5,0,0.4375,0.49019607843137253,5.0,0.8431372549019608,1,0
4.15625,1.0,2.0,17.0,2,32,4,2,0,0.25,0.46875,8.5,0.84375,0,0
4.303680981595092,1.8461538461538463,1.9361702127659575,14.384615384615385,26,326,41,28,0,0.45132743362831856,0.3987730061349693,6.038461538461538,0.5398773006134969,2,6
4.3933333333333335,2.7142857142857144,1.95,24.142857142857142,7,150,13,19,1,0.6666666666666666,0.4866666666666667,9.714285714285714,0.6533333333333333,0,1
4.25,1.0666666666666667,2.2666666666666666,10.4,15,140,13,13,0,0.5121951219512195,0.55,3.8,0.7142857142857143,1,3
4.097320169252468,2.7560975609756095,2.1497326203208558,20.048780487804876,41,709,62,68,3,0.5159817351598174,0.4005641748942172,8.146341463414634,0.49506346967559944,5,17
3.943548387096774,1.6,1.606060606060606,14.0,10,124,19,7,2,0.4857142857142857,0.4274193548387097,6.6,0.7258064516129032,3,2
3.965811965811966,2.25,1.6206896551724137,16.875,8,117,17,6,0,0.38095238095238093,0.4358974358974359,6.875,0.6410256410256411,1,0
3.816326530612245,1.3333333333333333,1.9230769230769231,17.666666666666668,3,49,3,5,1,0.4666666666666667,0.46938775510204084,8.333333333333334,0.7142857142857143,0,0
4.287292817679558,2.5454545454545454,1.9215686274509804,19.0,11,181,16,19,0,0.6122448979591837,0.49171270718232046,7.181818181818182,0.6629834254143646,2,7
4.725,1.7777777777777777,2.066666666666667,15.11111111111111,9,120,10,13,0,0.90625,0.5166666666666667,6.111111111111111,0.7833333333333333,2,4
4.180327868852459,3.25,2.176470588235294,18.5,4,61,6,5,0,0.45,0.5409836065573771,6.5,0.8360655737704918,0,4
3.8,2.5,1.6923076923076923,25.833333333333332,6,140,17,15,1,0.5681818181818182,0.42857142857142855,11.833333333333334,0.6571428571428571,3,0
4.173076923076923,1.75,1.6666666666666667,14.75,4,52,3,6,0,0.5333333333333333,0.4230769230769231,5.75,0.6923076923076923,1,3
4.1692307692307695,1.3636363636363635,1.9090909090909092,13.181818181818182,11,130,8,16,0,0.8709677419354839,0.46153846153846156,5.7272727272727275,0.6692307692307692,1,3
4.682926829268292,2.4,2.08,18.8,5,82,2,13,0,0.8695652173913043,0.5365853658536586,7.2,0.8170731707317073,0,4
4.132352941176471,3.0,1.7796610169491525,28.5,8,204,26,9,1,0.3181818181818182,0.44607843137254904,12.375,0.6274509803921569,4,5
4.311475409836065,2.0,2.0,14.2,5,61,1,8,0,0.8,0.5737704918032787,5.2,0.7704918032786885,2,4
3.764705882352941,1.4,1.7647058823529411,15.0,5,68,7,8,0,0.6666666666666666,0.35294117647058826,8.2,0.6470588235294118,0,2
4.1688311688311686,1.8,1.9193548387096775,17.2,15,231,28,24,2,0.5540540540540541,0.45454545454545453,7.533333333333333,0.6493506493506493,2,7
4.371794871794871,2.25,2.3333333333333335,21.75,4,78,8,9,0,0.631578947368421,0.46153846153846156,8.75,0.7307692307692307,2,2
3.610169491525424,1.0,1.9230769230769231,12.8,5,59,4,10,0,1.3076923076923077,0.423728813559322,6.4,0.7796610169491526,2,2
4.2368421052631575,1.4444444444444444,2.130434782608696,9.88888888888889,9,76,8,11,0,0.4411764705882353,0.5263157894736842,3.6666666666666665,0.7894736842105263,1,1
4.466666666666667,1.0,1.6923076923076923,16.0,3,45,3,3,1,0.75,0.5333333333333333,6.666666666666667,0.8444444444444444,0,2
4.266666666666667,1.8571428571428572,2.1315789473684212,23.285714285714285,7,150,12,12,1,0.4666666666666667,0.5066666666666667,9.571428571428571,0.72,1,2
3.697674418604651,1.6666666666666667,1.7142857142857142,16.0,3,43,3,3,0,1.4444444444444444,0.3953488372093023,8.333333333333334,0.7209302325581395,1,0
4.2631578947368425,2.6,1.7,17.8,5,76,7,11,0,0.9473684210526315,0.4868421052631579,6.8,0.7236842105263158,1,0
4.420168067226891,1.5555555555555556,1.7741935483870968,14.777777777777779,9,119,19,4,1,0.17777777777777778,0.453781512605042,6.666666666666667,0.7142857142857143,2,2
4.153846153846154,1.625,1.9583333333333333,13.0,8,91,7,8,1,0.6,0.4175824175824176,5.625,0.6703296703296703,0,2
4.0091324200913245,2.142857142857143,1.7924528301886793,17.785714285714285,14,219,30,11,6,0.2571428571428571,0.3789954337899543,8.0,0.5570776255707762,4,0
4.028169014084507,2.8,1.55,17.0,5,71,9,5,0,0.45454545454545453,0.49295774647887325,6.8,0.7746478873239436,0,0
4.180412371134021,2.0714285714285716,1.8333333333333333,15.928571428571429,14,194,17,19,1,0.47368421052631576,0.4381443298969072,7.142857142857143,0.6701030927835051,2,0
5.5,1.0,1.5,5.0,1,4,0,1,0,1.0,0.75,1.0,1.0,0,0
4.416403785488959,1.9333333333333333,1.8823529411764706,23.066666666666666,15,317,34,27,3,0.5217391304347826,0.47318611987381703,9.266666666666667,0.637223974763407,3,8
6.117647058823529,2.5,2.1666666666666665,11.0,2,17,0,6,0,1.0,0.7058823529411765,2.0,0.9411764705882353,0,3
4.005586592178771,2.0,2.1333333333333333,18.272727272727273,11,179,13,16,0,0.6037735849056604,0.46368715083798884,8.090909090909092,0.659217877094972,2,6
3.7323232323232323,1.7272727272727273,1.65,19.727272727272727,11,198,32,7,1,0.3103448275862069,0.37373737373737376,9.818181818181818,0.5909090909090909,8,4
4.382716049382716,1.9166666666666667,1.9361702127659575,15.416666666666666,12,162,18,12,0,0.35,0.5123456790123457,5.833333333333333,0.6790123456790124,1,2
4.815789473684211,3.3333333333333335,1.9,16.0,3,38,2,7,0,0.5,0.6578947368421053,4.0,0.9473684210526315,0,1
4.19672131147541,2.0,1.9,14.2,5,61,5,6,0,0.5238095238095238,0.5081967213114754,5.8,0.8032786885245902,1,2
5.172413793103448,2.75,1.9090909090909092,10.0,4,29,3,3,0,0.5,0.5517241379310345,3.0,0.896551724137931,0,1
4.426168224299065,1.7906976744186047,2.141025641025641,14.232558139534884,43,535,49,38,3,0.30994152046783624,0.41869158878504675,5.255813953488372,0.5121495327102804,1,9
4.27437641723356,1.8125,1.8055555555555556,15.59375,32,441,54,41,4,0.46099290780141844,0.42857142857142855,6.40625,0.5374149659863946,4,10
4.232919254658385,3.4705882352941178,2.044943820224719,22.41176470588235,17,322,28,34,2,0.45544554455445546,0.4658385093167702,8.294117647058824,0.5962732919254659,2,10
4.247706422018348,1.3333333333333333,2.066666666666667,13.444444444444445,9,109,5,12,0,0.5862068965517241,0.5137614678899083,5.222222222222222,0.7431192660550459,0,3
4.171102661596958,2.5714285714285716,2.098360655737705,21.357142857142858,14,263,27,19,3,0.5333333333333333,0.39543726235741444,9.928571428571429,0.5817490494296578,2,3
4.1206030150753765,1.6666666666666667,1.7087378640776698,14.933333333333334,30,398,49,32,7,0.5238095238095238,0.3944723618090452,6.5,0.5201005025125628,5,7
4.25,2.2941176470588234,1.8688524590163935,14.294117647058824,17,204,20,15,0,0.38271604938271603,0.4803921568627451,5.235294117647059,0.6568627450980392,1,4
4.704545454545454,1.75,1.7333333333333334,12.75,4,44,0,9,0,0.6666666666666666,0.5681818181818182,3.75,0.7727272727272727,0,2
3.995575221238938,1.4,2.018181818181818,16.466666666666665,15,226,21,21,0,0.5735294117647058,0.3893805309734513,7.933333333333334,0.5752212389380531,3,0
4.430232558139535,2.2857142857142856,1.7272727272727273,14.571428571428571,7,86,11,11,0,0.5185185185185185,0.5465116279069767,5.428571428571429,0.7906976744186046,2,0
4.181818181818182,2.0,2.6666666666666665,13.0,1,11,0,2,0,1.5,0.5454545454545454,5.0,0.9090909090909091,0,1
4.042553191489362,2.0,1.7894736842105263,11.4,15,141,13,18,3,0.6052631578947368,0.46808510638297873,4.666666666666667,0.7304964539007093,1,5
4.267716535433071,1.1428571428571428,2.090909090909091,10.214285714285714,14,127,13,13,0,0.3617021276595745,0.47244094488188976,4.428571428571429,0.7165354330708661,1,1
4.213333333333333,1.6363636363636365,1.9821428571428572,11.863636363636363,22,225,28,23,4,0.5606060606060606,0.4222222222222222,5.0,0.5777777777777777,2,4
4.028301886792453,3.8,1.9565217391304348,25.0,5,106,9,16,0,0.9615384615384616,0.46226415094339623,11.0,0.7169811320754716,3,0
4.29045643153527,1.9166666666666667,1.9180327868852458,22.0,12,241,33,14,0,0.3950617283950617,0.4149377593360996,10.416666666666666,0.6265560165975104,4,5
4.327102803738318,1.75,1.7916666666666667,15.125,8,107,10,17,2,0.6666666666666666,0.5607476635514018,5.125,0.7850467289719626,1,1
4.143229166666667,2.75,1.9215686274509804,21.95,20,384,43,32,3,0.3963963963963964,0.390625,10.1,0.5442708333333334,6,6
4.558333333333334,4.5,2.176470588235294,34.5,4,120,14,9,1,0.2608695652173913,0.49166666666666664,13.5,0.7,2,2
4.314285714285714,2.3333333333333335,1.9696969696969697,18.666666666666668,15,245,21,27,1,0.6142857142857143,0.44081632653061226,7.333333333333333,0.6,8,7
4.013513513513513,1.4285714285714286,1.75,12.0,7,74,9,8,0,0.5,0.4864864864864865,4.857142857142857,0.7702702702702703,1,0
3.717391304347826,1.6666666666666667,2.3,17.0,3,46,4,3,1,0.5384615384615384,0.4782608695652174,7.666666666666667,0.8260869565217391,0,0
4.151785714285714,2.125,1.6296296296296295,16.125,8,112,10,12,0,0.8387096774193549,0.45535714285714285,6.0,0.6785714285714286,1,0
4.072815533980583,1.4166666666666667,1.9375,18.583333333333332,12,206,22,11,2,0.5230769230769231,0.3640776699029126,8.75,0.5485436893203883,2,2
4.197916666666667,1.4,1.7,11.0,10,96,10,9,0,0.4444444444444444,0.5833333333333334,3.7,0.7916666666666666,1,2
4.0,1.0909090909090908,2.096774193548387,11.272727272727273,11,112,9,12,0,0.4722222222222222,0.44642857142857145,5.0,0.7053571428571429,1,4
4.188235294117647,1.8181818181818181,1.9583333333333333,9.545454545454545,11,85,13,10,0,0.37142857142857144,0.5882352941176471,3.0,0.788235294117647,0,0
4.657894736842105,1.4,2.473684210526316,16.6,5,76,9,11,2,0.5,0.5657894736842105,6.2,0.7763157894736842,0,1
4.148936170212766,0.8,1.8333333333333333,10.2,5,47,3,6,0,1.1,0.44680851063829785,4.8,0.8297872340425532,0,2
4.3253588516746415,3.375,1.849056603773585,16.4375,16,209,20,20,0,0.5138888888888888,0.4880382775119617,5.4375,0.6650717703349283,4,2
4.275700934579439,1.2857142857142858,1.8695652173913044,16.571428571428573,14,214,28,14,0,0.35714285714285715,0.4205607476635514,7.142857142857143,0.6121495327102804,1,3
3.8677685950413223,1.44,1.6944444444444444,11.12,25,242,28,17,1,0.4189189189189189,0.38016528925619836,5.28,0.5413223140495868,3,2
4.086956521739131,1.0,1.7142857142857142,12.5,4,46,8,3,0,0.25,0.45652173913043476,6.0,0.8260869565217391,1,1
3.8616600790513833,2.1176470588235294,1.8548387096774193,17.0,17,253,30,25,0,0.5432098765432098,0.383399209486166,7.9411764705882355,0.5375494071146245,1,4
5.384615384615385,2.0,2.0,8.5,2,13,1,3,0,0.5,0.7692307692307693,1.5,1.0,0,0
3.814814814814815,1.0,2.1666666666666665,14.5,2,27,1,5,0,1.4,0.4074074074074074,7.5,0.8518518518518519,0,1
3.8577405857740588,1.9333333333333333,1.9365079365079365,17.866666666666667,15,239,25,18,1,0.5362318840579711,0.3598326359832636,8.4,0.5230125523012552,1,3
